customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,address_id,property_valuation
3134,Pierette,Roseman,Female,1995-01-20 00:00:00,,Manufacturing,Mass Customer,N,No,3133,10
3135,Titus,Worsall,Male,1962-01-14 00:00:00,Staff Scientist,Financial Services,Mass Customer,N,No,3134,7
3136,Leonardo,Brennon,Male,1998-08-25 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,3135,10
3137,Cathlene,,Female,1993-03-13 00:00:00,Web Designer III,,Mass Customer,N,No,3136,9
3138,Wait,Pardey,Male,1971-02-19 00:00:00,Paralegal,Financial Services,Mass Customer,N,Yes,3137,9
3139,Pail,De Blasi,Male,1973-06-13 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,3138,8
3140,Britt,Muddimer,Female,1985-06-11 00:00:00,Legal Assistant,Manufacturing,High Net Worth,N,No,3139,9
3141,Esmaria,Kiernan,Female,1995-11-04 00:00:00,Associate Professor,Retail,Mass Customer,N,Yes,3140,7
3142,Hubert,Kliner,Male,1992-08-04 00:00:00,Electrical Engineer,Manufacturing,Mass Customer,N,No,3141,5
3143,Corabelle,Streatfeild,Female,1996-10-24 00:00:00,Chief Design Engineer,Manufacturing,Mass Customer,N,No,3142,7
3144,Ringo,Everson,Male,1978-10-29 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,3143,9
3145,Gar,Barnewille,Male,1978-06-17 00:00:00,Paralegal,Financial Services,High Net Worth,N,Yes,3144,10
3146,Fredrika,Kleinmintz,Female,1978-01-28 00:00:00,Project Manager,Property,Mass Customer,N,No,3145,9
3147,Bonnee,Farley,Female,1976-10-02 00:00:00,,Retail,Affluent Customer,N,Yes,3146,8
3148,Berky,Degoix,Male,1974-10-09 00:00:00,Human Resources Assistant IV,,High Net Worth,N,Yes,3147,7
3149,Caprice,Pack,Female,1980-09-03 00:00:00,Tax Accountant,,Affluent Customer,N,Yes,3148,9
3150,Morissa,Wolfendell,Female,1991-10-07 00:00:00,Sales Associate,Financial Services,Mass Customer,N,No,3149,10
3151,Thorn,Choffin,U,,Senior Developer,IT,Affluent Customer,N,Yes,3150,7
3152,Lettie,McGenis,Female,1999-06-07 00:00:00,Teacher,Financial Services,High Net Worth,N,Yes,3151,10
3153,Hannis,Jakubovits,Female,1973-12-30 00:00:00,Compensation Analyst,Financial Services,High Net Worth,N,No,3152,7
3154,Angil,Ellesmere,Female,1957-11-21 00:00:00,Desktop Support Technician,Telecommunications,Mass Customer,N,Yes,3153,9
3155,Tiphani,Fritz,Female,1976-12-25 00:00:00,Office Assistant I,IT,Affluent Customer,N,Yes,3154,7
3156,Bearnard,Letixier,Male,1976-09-28 00:00:00,,Financial Services,Mass Customer,N,No,3155,10
3157,Hurlee,Fasson,Male,1997-07-19 00:00:00,,Retail,Mass Customer,N,Yes,3156,9
3158,Korey,Lansbury,Male,1970-05-02 00:00:00,VP Quality Control,Telecommunications,Mass Customer,N,Yes,3157,11
3159,Jesus,MacShirie,Male,1967-02-01 00:00:00,,Financial Services,Affluent Customer,N,No,3158,10
3160,Eadmund,Braycotton,Male,1978-07-03 00:00:00,Mechanical Systems Engineer,IT,Mass Customer,N,No,3159,9
3161,Cindie,Naldrett,Female,1977-02-16 00:00:00,,Financial Services,Mass Customer,N,Yes,3160,9
3162,Deanne,Delacour,Female,1978-02-24 00:00:00,Media Manager IV,Argiculture,Mass Customer,N,Yes,3161,8
3163,Irvine,Mc Mechan,Male,1968-06-01 00:00:00,Environmental Specialist,Argiculture,Affluent Customer,N,No,3162,8
3164,Hortensia,Rainger,Female,1986-01-14 00:00:00,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,3163,7
3165,Vyky,Coppen,Female,1975-05-18 00:00:00,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,3164,7
3166,Bronson,Plowman,Male,1955-05-11 00:00:00,Social Worker,Health,Mass Customer,N,No,3165,8
3167,Vernor,Stedall,Male,1995-01-20 00:00:00,Web Designer IV,Property,Mass Customer,N,No,3166,1
3168,Johan,Dudderidge,Male,1976-02-16 00:00:00,Assistant Manager,Health,Affluent Customer,N,No,3167,3
3169,Maxim,Chavrin,Male,1964-01-12 00:00:00,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,3168,2
3170,Bethanne,Kytter,Female,1968-01-26 00:00:00,Nurse Practicioner,Entertainment,Mass Customer,N,No,3169,12
3171,Leif,,Male,1967-05-23 00:00:00,Account Coordinator,Financial Services,Affluent Customer,N,Yes,3170,9
3172,Marje,Kennewell,Female,1961-12-17 00:00:00,,Retail,Affluent Customer,N,No,3171,4
3173,Angelo,,Male,2001-10-10 00:00:00,Computer Systems Analyst I,Health,Mass Customer,N,Yes,3172,10
3174,Odele,Blackmore,Female,1976-11-16 00:00:00,Research Associate,Financial Services,Affluent Customer,N,No,3173,7
3175,Alphard,Cradduck,Male,1984-12-30 00:00:00,Operator,Health,Mass Customer,N,No,3174,9
3176,Rafe,Antoniak,Male,1977-12-04 00:00:00,Physical Therapy Assistant,,Affluent Customer,N,No,3175,9
3177,Titos,Scanes,Male,1978-05-07 00:00:00,Database Administrator IV,,Affluent Customer,N,No,3176,2
3178,Gan,Marrion,Male,1971-09-28 00:00:00,VP Quality Control,Retail,Mass Customer,N,Yes,3177,11
3179,Jarid,Redwood,Male,1979-11-04 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,3178,10
3180,Gage,,Male,1974-06-14 00:00:00,Business Systems Development Analyst,IT,Mass Customer,N,Yes,3179,10
3181,Ferd,Chominski,Male,1976-09-29 00:00:00,Senior Editor,Financial Services,High Net Worth,N,No,3180,7
3182,Catherina,Hammel,Female,1967-10-03 00:00:00,,Financial Services,Affluent Customer,N,No,3181,9
3183,Craig,Phethean,Male,1974-06-19 00:00:00,Junior Executive,Health,Mass Customer,N,No,3182,7
3184,Marlee,Brundle,Female,1976-11-08 00:00:00,Civil Engineer,Manufacturing,Affluent Customer,N,Yes,3183,9
3185,Duky,Crichley,Male,1956-01-18 00:00:00,Senior Financial Analyst,Financial Services,Mass Customer,N,No,3184,3
3186,Rora,Warre,Female,1997-05-09 00:00:00,,,Mass Customer,N,Yes,3185,9
3187,Samuele,Roycroft,Male,1974-05-12 00:00:00,Senior Quality Engineer,Financial Services,Mass Customer,N,Yes,3186,4
3188,Boyd,,Male,1999-07-07 00:00:00,Actuary,Financial Services,Mass Customer,N,No,3187,2
3189,Abbott,Knaggs,Male,1963-03-01 00:00:00,Environmental Specialist,Financial Services,Mass Customer,N,No,3188,10
3190,Lizabeth,Carswell,Female,1985-02-05 00:00:00,,,Affluent Customer,N,No,3189,9
3191,Bobbette,Amps,Female,1959-07-08 00:00:00,Director of Sales,Financial Services,Affluent Customer,N,Yes,3190,8
3192,Illa,Klemenz,Female,1968-09-18 00:00:00,Payment Adjustment Coordinator,Financial Services,High Net Worth,N,Yes,3191,7
3193,Augusta,Henryson,Female,1978-07-04 00:00:00,Web Designer IV,Property,High Net Worth,N,No,3192,8
3194,Hakeem,Bernardinelli,Male,1978-03-11 00:00:00,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,3193,8
3195,Vickie,West,Female,1981-03-30 00:00:00,Tax Accountant,Manufacturing,Mass Customer,N,No,3194,7
3196,Teddi,Adcocks,Female,1977-08-04 00:00:00,Engineer IV,Health,Mass Customer,N,No,3195,7
3197,Stern,Ilyenko,Male,1976-02-18 00:00:00,Environmental Specialist,Health,High Net Worth,N,No,3196,8
3198,Dur,Knappen,Male,1997-08-02 00:00:00,Media Manager III,Manufacturing,Mass Customer,N,Yes,3197,9
3199,Florry,Neasam,Female,1969-08-31 00:00:00,Product Engineer,,Mass Customer,N,Yes,3198,8
3200,Marna,,Female,1995-11-03 00:00:00,Environmental Tech,Manufacturing,Mass Customer,N,No,3199,6
3201,Zed,Blanckley,Male,2000-03-31 00:00:00,Assistant Professor,Financial Services,Mass Customer,N,Yes,3200,10
3202,Garry,Gadson,Male,1994-09-10 00:00:00,Office Assistant IV,Financial Services,Mass Customer,N,Yes,3201,9
3203,Swen,Merioth,Male,1985-02-05 00:00:00,GIS Technical Architect,,Affluent Customer,N,Yes,3202,1
3204,Ibby,Beedon,Female,1994-11-26 00:00:00,Media Manager III,Health,Mass Customer,N,Yes,3203,2
3205,Egan,Flockhart,Male,1959-04-20 00:00:00,Account Executive,,Mass Customer,N,No,3204,7
3206,Elbertine,Trewin,Female,1995-03-23 00:00:00,Financial Advisor,Financial Services,Mass Customer,N,No,3205,5
3207,Anica,Halfhyde,Female,1987-08-29 00:00:00,,,Mass Customer,N,No,3206,8
3208,Jeanne,O'Meara,Female,1967-02-06 00:00:00,VP Marketing,,High Net Worth,N,No,3207,12
3209,Clarie,Markushkin,Female,1964-03-28 00:00:00,Civil Engineer,Manufacturing,Affluent Customer,N,No,3208,11
3210,Stella,Abreheart,Female,1988-02-01 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,No,3209,3
3211,Betsy,Cosh,Female,1993-06-12 00:00:00,Automation Specialist II,Health,High Net Worth,N,Yes,3210,11
3212,Corella,Bartomeu,Female,1981-01-15 00:00:00,Analog Circuit Design manager,Financial Services,Affluent Customer,N,No,3211,7
3213,Marcile,Vasiliev,Female,1971-09-26 00:00:00,,Telecommunications,Affluent Customer,N,Yes,3212,11
3214,Cindelyn,Balas,Female,1993-01-21 00:00:00,Software Engineer III,Financial Services,Mass Customer,N,Yes,3213,4
3215,Wolfgang,Raffles,Male,1976-09-28 00:00:00,General Manager,,Mass Customer,N,Yes,3214,7
3216,Edgar,Ordish,Male,1998-05-08 00:00:00,Database Administrator III,Manufacturing,Mass Customer,N,Yes,3215,10
3217,Lorena,Titterrell,Female,1968-03-12 00:00:00,Physical Therapy Assistant,Manufacturing,Mass Customer,N,No,3216,8
3218,Conny,Starbeck,Female,1976-02-12 00:00:00,Information Systems Manager,Argiculture,Mass Customer,N,Yes,3217,9
3219,Denyse,Scutts,Female,1998-01-06 00:00:00,Web Developer III,Financial Services,Mass Customer,N,No,3218,9
3220,Hunt,Linn,Male,1972-07-26 00:00:00,Research Assistant IV,Manufacturing,Affluent Customer,N,No,3219,8
3221,Brigid,Quigley,Female,1959-09-25 00:00:00,Internal Auditor,Property,High Net Worth,N,Yes,3220,11
3222,Caralie,Sellors,U,,Senior Editor,IT,Affluent Customer,N,No,3221,7
3223,Tiffi,Wortt,U,,Database Administrator III,IT,Mass Customer,N,Yes,3222,7
3224,Darell,Mulqueeny,Female,1996-03-12 00:00:00,Automation Specialist III,Manufacturing,Affluent Customer,N,No,3223,1
3225,Durante,Reddan,Male,1980-06-19 00:00:00,Chief Design Engineer,Health,Mass Customer,N,Yes,3224,1
3226,Andi,Whittet,Female,1973-03-29 00:00:00,,Entertainment,Affluent Customer,N,No,3225,5
3227,Costa,Sharpin,Male,1995-12-06 00:00:00,,Manufacturing,Affluent Customer,N,No,3226,8
3228,Margette,Donaghie,Female,1964-08-16 00:00:00,Social Worker,Health,Mass Customer,N,No,3227,10
3229,Carrol,Gheorghie,Male,1964-10-18 00:00:00,Sales Representative,Retail,High Net Worth,N,Yes,3228,7
3230,Calida,Clardge,Female,1970-02-14 00:00:00,Executive Secretary,Financial Services,Mass Customer,N,No,3229,8
3231,Cazzie,Gravell,Male,1976-05-29 00:00:00,,,Affluent Customer,N,Yes,3230,9
3232,Rose,Milsom,Female,1993-10-10 00:00:00,Payment Adjustment Coordinator,Financial Services,Mass Customer,N,Yes,3231,4
3233,Xever,Feeley,Male,1959-01-06 00:00:00,Tax Accountant,Financial Services,Mass Customer,N,Yes,3232,8
3234,Mata,Hoggan,Male,1987-04-15 00:00:00,Safety Technician II,Manufacturing,Mass Customer,N,Yes,3233,4
3235,Leif,Woolfall,Male,1965-05-15 00:00:00,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,3234,7
3236,Edsel,Arguile,Male,1993-04-01 00:00:00,,Manufacturing,Mass Customer,N,Yes,3235,8
3237,Astrid,Sumnall,Female,1964-08-15 00:00:00,Assistant Manager,Manufacturing,Mass Customer,N,No,3236,7
3238,Sauveur,Edmands,Male,1977-07-20 00:00:00,Executive Secretary,Retail,Mass Customer,N,No,3237,8
3239,Wendi,Hew,Female,1971-12-06 00:00:00,Staff Scientist,Health,High Net Worth,N,No,3238,7
3240,Ryon,Elsay,Male,1976-09-04 00:00:00,Chief Design Engineer,,Mass Customer,N,Yes,3239,9
3241,Milt,Erett,Male,1979-10-29 00:00:00,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,3240,8
3242,Lib,Schohier,Female,1958-03-07 00:00:00,General Manager,Manufacturing,Affluent Customer,N,Yes,3241,12
3243,Tim,Besset,Male,1973-05-19 00:00:00,Media Manager I,Health,Mass Customer,N,No,3242,5
3244,Rosene,Bullar,Female,1959-05-08 00:00:00,Systems Administrator I,Financial Services,Mass Customer,N,No,3243,7
3245,Wainwright,Succamore,Male,1959-03-27 00:00:00,Graphic Designer,IT,High Net Worth,N,No,3244,4
3246,Norene,Merle,Female,1968-05-20 00:00:00,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,3245,5
3247,Bellanca,Raymond,Female,1985-04-09 00:00:00,Structural Engineer,Manufacturing,Mass Customer,N,Yes,3246,10
3248,Alastair,Van der Beken,Male,1957-05-15 00:00:00,Programmer Analyst II,,Affluent Customer,N,No,3247,12
3249,Cortney,Leet,Female,1981-08-23 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3248,8
3250,Hussein,Ticic,Male,1992-04-16 00:00:00,,Argiculture,High Net Worth,N,Yes,3249,6
3251,Cammie,Edridge,Female,1976-08-27 00:00:00,Safety Technician II,Financial Services,High Net Worth,N,Yes,3250,10
3252,Alexia,McTerrelly,Female,1987-06-15 00:00:00,GIS Technical Architect,,High Net Worth,N,Yes,3251,9
3253,Bernadine,Shakeshaft,Female,1990-02-10 00:00:00,Cost Accountant,Financial Services,High Net Worth,N,Yes,3252,7
3254,Lissy,Paliser,Female,2001-05-22 00:00:00,Human Resources Assistant I,Financial Services,Mass Customer,N,No,3253,9
3255,Sutherlan,Truin,U,,Engineer IV,IT,High Net Worth,N,No,3254,3
3256,Collen,Kew,Female,1986-02-06 00:00:00,Professor,Financial Services,Affluent Customer,N,No,3255,4
3257,Travis,Hulatt,Male,1980-05-07 00:00:00,Senior Editor,,Mass Customer,N,Yes,3256,8
3258,Hettie,Godden,Female,1978-12-10 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,3257,8
3259,Rabi,,Male,1953-11-04 00:00:00,Quality Control Specialist,,High Net Worth,N,No,3258,9
3260,Kelsy,Rao,Female,1979-05-30 00:00:00,Research Associate,Telecommunications,High Net Worth,N,No,3259,11
3261,Benedicto,Blumire,Male,1975-01-30 00:00:00,,Property,Mass Customer,N,Yes,3260,8
3262,Maynord,L'Episcopi,Male,1959-10-14 00:00:00,Product Engineer,Entertainment,Mass Customer,N,No,3261,12
3263,Quentin,Forte,Female,1981-08-21 00:00:00,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,3262,4
3264,Garret,Higginbottam,Male,1978-08-19 00:00:00,,Financial Services,Mass Customer,N,Yes,3263,5
3265,Isaak,Higounet,Male,1967-06-02 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,3264,9
3266,Lambert,Edser,Male,1995-05-21 00:00:00,Account Representative III,,Mass Customer,N,Yes,3265,10
3267,Gerri,Prott,Male,1987-05-30 00:00:00,,Property,High Net Worth,N,Yes,3266,10
3268,Estelle,Sam,Female,1986-05-31 00:00:00,General Manager,Manufacturing,Mass Customer,N,No,3267,3
3269,Kalvin,Paskin,Male,1994-12-01 00:00:00,GIS Technical Architect,,Mass Customer,N,No,3268,12
3270,Tracey,Redsull,Male,1957-04-12 00:00:00,Administrative Officer,Financial Services,Mass Customer,N,Yes,3269,10
3271,Daisi,Philip,Female,1986-04-18 00:00:00,Chief Design Engineer,Property,High Net Worth,N,Yes,3270,11
3272,Bar,Frankcom,Male,1993-06-04 00:00:00,Payment Adjustment Coordinator,,Affluent Customer,N,No,3271,2
3273,Darline,Alpes,Female,1978-05-17 00:00:00,General Manager,Entertainment,Mass Customer,N,No,3272,7
3274,Tory,Dosdell,Female,1973-04-26 00:00:00,,Financial Services,Mass Customer,N,Yes,3273,8
3275,Lela,Carrell,Female,1975-10-22 00:00:00,Computer Systems Analyst IV,Manufacturing,Mass Customer,N,No,3274,9
3276,Goddart,Pavelin,Male,1979-04-18 00:00:00,Legal Assistant,,High Net Worth,N,No,3275,11
3277,Demetris,Shapcote,Male,1962-04-20 00:00:00,Computer Systems Analyst I,,Affluent Customer,N,No,3276,1
3278,Marcel,Eddolls,Male,1982-06-22 00:00:00,VP Product Management,Financial Services,Affluent Customer,N,No,3277,10
3279,Morgun,Razoux,Male,1959-02-18 00:00:00,Staff Scientist,Financial Services,Mass Customer,N,No,3278,8
3280,Micki,McNamara,Female,1987-05-02 00:00:00,General Manager,Financial Services,Mass Customer,N,Yes,3279,10
3281,Peg,Cliff,Female,1998-02-22 00:00:00,Administrative Assistant III,,Mass Customer,N,No,3280,9
3282,Helga,Nuzzi,Female,1959-04-24 00:00:00,Clinical Specialist,Health,High Net Worth,N,No,3281,7
3283,Rowe,Barbary,Female,1979-01-15 00:00:00,Administrative Officer,Property,Mass Customer,N,Yes,3282,11
3284,Jorrie,Cerman,Female,1991-08-28 00:00:00,Chief Design Engineer,Retail,Affluent Customer,N,No,3283,9
3285,Mendie,Teresi,Male,1986-12-30 00:00:00,Recruiter,Health,Affluent Customer,N,Yes,3284,12
3286,Kent,Hatter,Male,1961-06-02 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,No,3285,8
3287,Marys,Vazquez,Female,1986-01-06 00:00:00,Account Executive,,Affluent Customer,N,Yes,3286,11
3288,Fair,Dewen,U,,Engineer III,IT,High Net Worth,N,No,3287,10
3289,Frederico,Spearman,Male,1978-01-04 00:00:00,Assistant Manager,Property,Mass Customer,N,No,3288,11
3290,Brandyn,Gain,Male,1962-09-18 00:00:00,,Manufacturing,High Net Worth,N,Yes,3289,4
3291,Cindy,Eakin,Female,1956-01-21 00:00:00,Staff Accountant II,Manufacturing,Mass Customer,N,No,3290,4
3292,Hamlen,Slograve,Male,1973-04-09 00:00:00,Web Designer I,Retail,Affluent Customer,N,Yes,3291,11
3293,Peg,Woodstock,Female,1986-01-22 00:00:00,Automation Specialist IV,,High Net Worth,N,No,3292,6
3294,Juditha,Leidl,Female,1986-06-26 00:00:00,Director of Sales,Manufacturing,Affluent Customer,N,No,3293,7
3295,Cleavland,Karchowski,Male,1964-05-26 00:00:00,Human Resources Assistant III,Retail,High Net Worth,N,Yes,3294,6
3296,Leontyne,Jackett,Female,1974-11-11 00:00:00,Quality Engineer,Financial Services,Affluent Customer,N,Yes,3295,9
3297,Addy,Moukes,Male,1975-04-26 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,3296,8
3298,Christine,Baignard,U,,VP Quality Control,IT,Affluent Customer,N,Yes,3297,9
3299,Sybille,Ballsdon,Female,1980-04-10 00:00:00,Systems Administrator II,Manufacturing,Affluent Customer,N,Yes,3298,10
3300,Quintus,Gouldthorpe,Male,1961-05-22 00:00:00,Executive Secretary,Retail,Mass Customer,N,No,3299,8
3301,Guntar,O'Halloran,Male,1987-03-21 00:00:00,Associate Professor,,Mass Customer,N,Yes,3300,10
3302,Faulkner,McKiernan,Male,1956-10-30 00:00:00,Compensation Analyst,Financial Services,Affluent Customer,N,No,3301,9
3303,Ced,Cuell,Male,1967-02-02 00:00:00,Structural Engineer,Telecommunications,Affluent Customer,N,Yes,3302,2
3304,Tymothy,Rodder,Male,1981-01-19 00:00:00,,,Mass Customer,N,No,3303,12
3305,Neddy,La Grange,Male,1977-02-16 00:00:00,Senior Developer,Health,Mass Customer,N,Yes,3304,6
3306,Iggy,Whorton,Male,1991-05-17 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,No,3305,8
3307,Portia,Thirlwall,Female,1978-09-02 00:00:00,Analyst Programmer,Health,High Net Worth,N,No,3306,7
3308,Daffi,Idale,Female,1979-05-20 00:00:00,Cost Accountant,Financial Services,Mass Customer,N,Yes,3307,2
3309,Christie,Bremeyer,Male,1974-12-14 00:00:00,Senior Sales Associate,,High Net Worth,N,Yes,3308,10
3310,Bethany,Jarrell,Female,1961-10-29 00:00:00,VP Marketing,Property,Affluent Customer,N,Yes,3309,10
3311,Clary,Bennitt,Female,1979-12-21 00:00:00,Civil Engineer,Manufacturing,Mass Customer,N,Yes,3310,7
3312,Franky,Nanninini,U,,Administrative Officer,IT,High Net Worth,N,No,3311,9
3313,Kori,Antoshin,Female,1995-03-15 00:00:00,,Property,High Net Worth,N,Yes,3312,7
3314,Blakelee,Tassel,Female,1972-10-31 00:00:00,,Financial Services,Mass Customer,N,Yes,3313,1
3315,Ninnette,Pandey,Female,1994-09-08 00:00:00,Account Executive,Property,Mass Customer,N,Yes,3314,7
3316,Stoddard,Giacomoni,Female,1960-09-02 00:00:00,Structural Analysis Engineer,,Mass Customer,N,No,3315,10
3317,Ric,Kondrachenko,Male,1970-07-08 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,3316,11
3318,Courtnay,Allmen,Male,1962-02-07 00:00:00,,Manufacturing,High Net Worth,N,Yes,3317,10
3319,Erda,,Female,1966-04-04 00:00:00,,Financial Services,Affluent Customer,N,Yes,3318,7
3320,Anabella,Mealham,Female,1994-06-02 00:00:00,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,3319,9
3321,Ives,,Male,1980-05-10 00:00:00,Software Test Engineer I,,High Net Worth,N,Yes,3320,2
3322,Hew,Sworder,U,,Financial Analyst,Financial Services,Affluent Customer,N,Yes,3321,9
3323,Cortie,Hamshar,Male,1973-03-01 00:00:00,Account Representative I,Health,High Net Worth,N,No,3322,4
3324,Sholom,,Male,1973-07-11 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,3323,6
3325,Sylas,,Male,1996-10-08 00:00:00,Database Administrator IV,Manufacturing,High Net Worth,N,No,3324,8
3326,Wes,Crotch,Male,1975-04-13 00:00:00,Nurse,Manufacturing,High Net Worth,N,Yes,3325,12
3327,Roma,Le Gallo,Male,1973-02-02 00:00:00,Teacher,Manufacturing,Mass Customer,N,No,3326,3
3328,Arabella,Delgaty,Female,1961-08-06 00:00:00,Food Chemist,Health,Mass Customer,N,No,3327,11
3329,Karissa,Leal,Female,1974-08-06 00:00:00,,,High Net Worth,N,No,3328,10
3330,Tina,Pristnor,Female,1955-11-06 00:00:00,,Health,Mass Customer,N,Yes,3329,12
3331,Claire,Trahar,Female,1971-09-20 00:00:00,Technical Writer,Financial Services,Mass Customer,N,No,3330,1
3332,Cissy,Jeffress,Female,1998-09-24 00:00:00,Account Representative III,Health,Mass Customer,N,No,3331,1
3333,Celinda,Asher,Female,1979-05-08 00:00:00,Software Test Engineer II,Property,Mass Customer,N,Yes,3332,4
3334,Koralle,Winckles,Female,1965-05-22 00:00:00,VP Product Management,Health,Mass Customer,N,Yes,3333,6
3335,Damian,Dutt,Male,1979-12-15 00:00:00,Editor,Health,Mass Customer,N,No,3334,3
3336,Konstantine,Terne,Male,1979-01-10 00:00:00,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,3335,11
3337,Brendan,Aird,Male,1976-10-28 00:00:00,,Argiculture,Mass Customer,N,Yes,3336,12
3338,Nata,Ozanne,Female,1964-07-08 00:00:00,,Manufacturing,Mass Customer,N,Yes,3337,9
3339,Andrea,Rand,Male,1986-05-08 00:00:00,Programmer Analyst III,Health,Mass Customer,N,No,3338,8
3340,Torey,Beharrell,Male,1991-09-29 00:00:00,Physical Therapy Assistant,,Mass Customer,N,No,3339,12
3341,Vitia,Crum,Female,1980-08-05 00:00:00,Help Desk Technician,Retail,Affluent Customer,N,Yes,3340,2
3342,Henry,Phillps,Male,1985-08-12 00:00:00,,Entertainment,Mass Customer,N,No,3341,2
3343,Cristabel,Bim,U,,Recruiter,IT,Mass Customer,N,Yes,3342,10
3344,Clerissa,Columbell,Female,1995-02-14 00:00:00,GIS Technical Architect,,Affluent Customer,N,Yes,3343,1
3345,Hersch,Gilkes,Male,1977-06-23 00:00:00,,Financial Services,High Net Worth,N,No,3344,9
3346,Nadya,Callaghan,Female,1991-09-11 00:00:00,Software Consultant,Financial Services,High Net Worth,N,No,3345,10
3347,Nichols,,Male,1985-11-08 00:00:00,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,3346,7
3348,Amanda,Hazeltine,Female,1956-11-08 00:00:00,Pharmacist,Health,High Net Worth,N,Yes,3347,5
3349,Byram,Lamberts,Male,1981-01-22 00:00:00,Director of Sales,Argiculture,Affluent Customer,N,No,3348,8
3350,Tam,Prestner,Male,1975-05-29 00:00:00,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,3349,10
3351,Chryste,Nornable,Female,1982-04-13 00:00:00,Accounting Assistant II,,Affluent Customer,N,No,3350,4
3352,Fredek,Lobley,Male,1994-12-28 00:00:00,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,3351,8
3353,Marina,Scorrer,Female,1994-04-21 00:00:00,Software Test Engineer II,,Mass Customer,N,Yes,3352,4
3354,Ollie,Restorick,Male,1978-03-27 00:00:00,,Manufacturing,Mass Customer,N,Yes,3353,9
3355,Cherin,Thireau,Female,1990-02-19 00:00:00,Staff Accountant I,Manufacturing,Mass Customer,N,No,3354,7
3356,Dill,Bampford,Male,1959-03-23 00:00:00,Safety Technician II,Financial Services,Mass Customer,N,Yes,3355,10
3357,Georgie,Henze,Male,1999-02-01 00:00:00,Design Engineer,Manufacturing,Affluent Customer,N,No,3356,9
3358,Fairlie,McGavin,Male,1973-09-17 00:00:00,Engineer I,Manufacturing,Affluent Customer,N,Yes,3357,9
3359,Duffy,Cotillard,Male,1991-12-13 00:00:00,Developer III,,Mass Customer,N,No,3358,5
3360,Joelie,Sherlaw,Female,1963-03-23 00:00:00,Quality Engineer,Health,Affluent Customer,N,No,3359,6
3361,Riva,Yushin,Female,1968-01-20 00:00:00,General Manager,Property,Mass Customer,N,Yes,3360,9
3362,Piotr,Saladin,Male,1971-06-24 00:00:00,VP Accounting,Financial Services,Affluent Customer,N,No,3361,7
3363,Orson,Tythacott,Male,2000-03-08 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3362,2
3364,Trueman,,Male,1993-08-19 00:00:00,Engineer IV,Manufacturing,Mass Customer,N,Yes,3363,8
3365,Karlens,Chaffyn,U,,Engineer III,IT,Mass Customer,N,No,3364,1
3366,Rickey,Gregolotti,Male,1975-02-26 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,Yes,3365,12
3367,Melisse,Massei,Female,2000-12-05 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,3366,4
3368,Tanya,Boddis,Female,1967-07-17 00:00:00,Technical Writer,Financial Services,Affluent Customer,N,No,3367,12
3369,Cathrin,Rosencrantz,Female,1977-01-02 00:00:00,Research Associate,,Mass Customer,N,No,3368,10
3370,Brant,Follis,Male,1954-01-22 00:00:00,Data Coordiator,,High Net Worth,N,Yes,3369,8
3371,Josey,Alves,Female,1977-10-30 00:00:00,Analyst Programmer,Retail,Mass Customer,N,No,3370,10
3372,Orazio,Wissby,Male,1954-09-25 00:00:00,,Telecommunications,High Net Worth,N,No,3371,9
3373,Inna,Atack,Female,1991-01-25 00:00:00,Research Associate,Health,Mass Customer,N,No,3372,9
3374,Joann,Corrigan,Female,1959-11-17 00:00:00,Sales Associate,Manufacturing,Mass Customer,N,Yes,3373,8
3375,Thorsten,Gregon,Male,1993-03-21 00:00:00,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,3374,11
